Date,Realized_Ret,SvOLHC,SvOLHC_n10,sGARCH_norm_mu,sGARCH_norm_sigma,sGARCH_std_mu,sGARCH_std_sigma,sGARCH_std_skew,sGARCH_std_shape,sGARCH_sstd_mu,sGARCH_sstd_sigma,sGARCH_sstd_skew,sGARCH_sstd_shape,eGARCH_norm_mu,eGARCH_norm_sigma,eGARCH_std_mu,eGARCH_std_sigma,eGARCH_std_skew,eGARCH_std_shape,eGARCH_sstd_mu,eGARCH_sstd_sigma,eGARCH_sstd_skew,eGARCH_sstd_shape,gjrGARCH_norm_mu,gjrGARCH_norm_sigma,gjrGARCH_std_mu,gjrGARCH_std_sigma,gjrGARCH_std_skew,gjrGARCH_std_shape,gjrGARCH_sstd_mu,gjrGARCH_sstd_sigma,gjrGARCH_sstd_skew,gjrGARCH_sstd_shape,apARCH_norm_mu,apARCH_norm_sigma,apARCH_std_mu,apARCH_std_sigma,apARCH_std_skew,apARCH_std_shape,apARCH_sstd_mu,apARCH_sstd_sigma,apARCH_sstd_skew,apARCH_sstd_shape
6/4/2020,-0.337438294,1.361894337,1.612519844,0.065139538,1.007204414,0.056077471,1.023896487,0,5.377902478,-0.020514085,1.05498168,0.78690733,6.238989102,0.001108738,0.566982815,0.028173297,0.576166017,0,6.586091771,-0.025684063,0.611415856,0.753667076,9.18055956,-0.004949089,0.605942359,0.029564466,0.608595455,0,6.166341158,-0.031680799,0.65388204,0.751859663,8.088808125,0.015914943,0.516360955,0.045739496,0.530423737,0,9.07932501,-0.00546814,0.58967929,0.746961889,13.00954138
6/5/2020,2.58740656,1.511781964,1.591612817,0.15381191,0.894808957,0.138398292,0.923850185,0,5.312952992,0.112638184,0.953035334,0.792724219,6.153959906,0.076696272,0.613599855,0.097353454,0.62629787,0,6.534171552,0.069750922,0.644137042,0.759588159,9.087251271,0.081474992,0.596993246,0.093478572,0.610442344,0,6.110320413,0.067777078,0.63625084,0.757471266,8.054064868,0.038369739,0.633829752,0.063567055,0.622917969,0,8.876971016,0.051249009,0.656234384,0.748759803,12.79114951
6/8/2020,1.196966824,1.512968686,1.575091495,-0.017050171,1.540519561,-0.01988081,1.484531281,0,5.290846491,-0.128215744,1.463418456,0.804503105,5.874800598,-0.025728794,0.644890418,-0.031645779,0.600586806,0,5.97423405,-0.101729752,0.634429739,0.782872483,7.017993387,-0.046336543,0.837790199,-0.0260406,0.599917894,0,5.558522286,-0.114108105,0.637388069,0.779243021,6.426182148,-0.001702658,0.621125689,-0.035379214,0.56955934,0,7.554420551,-0.037666563,0.618638315,0.778135494,8.767553126
6/9/2020,-0.782975534,1.380432028,1.535801637,0.069250803,1.461157706,0.062366604,1.428406552,0,5.340694434,-0.00648022,1.437978798,0.801288192,5.962702711,0.045413256,0.635630727,0.054600776,0.612525869,0,6.18650922,-0.000192115,0.65863694,0.785833102,7.317298766,0.030807495,0.832017535,0.049561216,0.714943345,0,5.7691364,-0.005457308,0.73781525,0.784302766,6.692876865,0.036687771,0.585111665,0.090380673,0.52812484,0,7.37026047,0.011984633,0.571365816,0.779480953,8.853552037
6/10/2020,-0.532724338,1.248650812,1.476535538,0.178248955,1.326875453,0.160185853,1.318578098,0,5.324851333,0.1475514,1.326347691,0.805525187,5.982832263,0.080415115,0.819207756,0.103164136,0.811896297,0,6.279270834,0.08211398,0.807561161,0.787956122,7.456426294,0.101642109,0.907210295,0.108558976,0.849243648,0,5.834219058,0.090579998,0.819436156,0.786583887,6.807336259,0.036490139,0.8051951,0.052573335,0.765424011,0,7.846819093,0.052425987,0.787889629,0.780904563,8.941160302
6/11/2020,-6.07527592,1.55375811,1.456441323,0.16385121,1.198540074,0.146587626,1.20784538,0,5.334130359,0.128075943,1.219529041,0.806450234,6.039389031,0.073728342,0.88602476,0.09345642,0.881859861,0,6.358778293,0.069432504,0.869483431,0.788569651,7.546435947,0.090126327,0.898240476,0.097031093,0.857995389,0,5.912730926,0.075757145,0.827045018,0.786601766,6.896002794,0.125060521,0.967076113,0.05130707,0.902388552,0,7.989323731,0.040677801,0.890024315,0.784665529,9.059060411
6/12/2020,1.297629987,1.968982796,1.489969872,0.498984441,3.45439264,0.429588709,3.232954836,0,4.996232918,0.566206557,3.082749054,0.798562853,5.629011634,0.241247473,5.051011809,0.244821876,4.328761506,0,5.124435352,0.320321227,3.764389187,0.780273351,5.912455602,0.37344916,4.02074454,0.289354896,3.837770722,0,5.033788881,0.361143279,3.608191081,0.780075722,5.606814785,3.62236892,9.88131291682493e-323,0.055540126,1.950811759,0,6.113516014,0.191798752,1.843573564,0.779064687,6.839872555
6/15/2020,0.827785142,2.2274654,1.554726031,0.048094837,2.959371634,0.051421219,2.837645386,0,4.9688364,-0.019575234,2.738653182,0.797402634,5.584308156,0.046553395,4.014887163,0.045979289,3.619448844,0,5.107013133,-0.01914771,3.209553492,0.777896927,5.895264335,0.029557134,3.441705321,0.040378537,3.401175173,0,4.98813661,-0.021415538,3.224119362,0.777995058,5.602864353,0.067517205,1.707027391,0.060141417,1.673507476,0,5.934620074,0.000671578,1.660665598,0.765870287,6.664600652
6/16/2020,1.878488465,2.458641106,1.66122415,0.077904646,2.557655344,0.077221274,2.510861769,0,4.949319924,0.017665169,2.46176975,0.796242091,5.542936681,0.060027343,3.26531401,0.060081476,3.081549361,0,5.094884482,0.002341439,2.785325801,0.776201967,5.877083783,0.052577429,2.964742392,0.057705385,3.033186074,0,4.952969337,0.003128458,2.903490023,0.776507067,5.598309037,0.091725183,1.611839357,0.065661726,1.428427712,0,5.925884561,0.010215934,1.417556731,0.771321487,6.801183315
6/17/2020,-0.360679622,2.45387075,1.767844599,0.016326764,2.381989968,0.024764706,2.370339972,0,4.972054226,-0.065844881,2.352543934,0.790800588,5.562050042,0.033227762,2.816938275,0.031975398,2.721849903,0,5.099758547,-0.049082173,2.501584815,0.771039869,5.86371289,0.005091105,2.637592595,0.022205135,2.742253048,0,4.95307778,-0.054465462,2.659039307,0.771279776,5.588595785,-0.017200863,1.220583348,0.05529296,1.279377609,0,5.880258795,-0.015126552,1.328632135,0.763049287,6.513790539
6/18/2020,0.059401206,2.439090149,1.87556418,0.151809599,2.048204945,0.141077427,2.092937586,0,4.947188713,0.113758874,2.104682385,0.792204278,5.530863171,0.097656518,2.400744018,0.098280344,2.436331656,0,5.085574717,0.061466727,2.268401801,0.771795679,5.861461863,0.110043987,2.282154442,0.101168193,2.465688254,0,4.922070195,0.068933885,2.418100658,0.772178451,5.597736269,0.015548457,1.360359046,0.10875673,1.300972193,0,5.856720311,0.040309387,1.301483051,0.767275624,6.904768697
6/19/2020,-0.56654822,2.411399427,1.965525926,0.127486868,1.752167065,0.119838229,1.841723173,0,4.91862146,0.080491798,1.88109647,0.79306009,5.483313444,0.088029762,1.992607518,0.087313906,2.131405402,0,5.064357139,0.04132884,2.016275528,0.77201695,5.833489672,0.091459305,1.962543404,0.087102619,2.203182056,0,4.908592379,0.046313774,2.198576979,0.77258149,5.584131334,0.02674539,1.010974996,0.061050798,1.11139233,0,6.038255345,0.030416738,1.122977178,0.768200551,6.864937714
6/22/2020,0.647405569,2.42366266,2.056595324,0.166079605,1.540015123,0.152779434,1.651425881,0,4.905242498,0.131278118,1.705828539,0.794524132,5.45661032,0.108478373,1.819327419,0.108388077,2.009488188,0,5.058110209,0.075056287,1.922020318,0.772764575,5.823957172,0.121932095,1.732991295,0.110521618,2.003429436,0,4.910049011,0.082719684,2.027492553,0.773748954,5.581756775,0.126983244,1.336285178,0.057780893,1.22205943,0,6.163231945,0.047137577,1.224555662,0.76995596,6.979561785
6/23/2020,0.429819117,2.425322346,2.161084356,0.094145277,1.336683241,0.090689828,1.466147837,0,4.881821021,0.034225361,1.539237868,0.793874001,5.401151005,0.072088796,1.568846333,0.069492021,1.787301965,0,5.045279128,0.01079691,1.737076047,0.771334014,5.773387182,0.066074497,1.49521637,0.067519003,1.788258952,0,4.901914663,0.014173335,1.847198588,0.773383864,5.542187514,0.108276556,1.110339512,0.081075066,1.104113239,0,5.88455943,0.014936458,1.083688139,0.762868945,6.932828842
6/24/2020,-2.619527873,2.475415953,2.28376087,0.108551915,1.150303801,0.103123901,1.287087548,0,4.866231127,0.052607629,1.376238907,0.794911095,5.385465109,0.079741087,1.343296598,0.07729911,1.583814857,0,5.038240075,0.022510484,1.56785495,0.771962286,5.748664905,0.077718812,1.280129493,0.076549731,1.584394852,0,4.906136643,0.02762513,1.67384534,0.774690271,5.535511463,0.113665104,0.901639596,0.069742805,0.938522813,0,6.065342868,0.020544999,0.958127329,0.764555891,6.819089621
6/25/2020,1.089985017,2.310389497,2.359424009,0.291640826,1.761355813,0.261615856,1.757949452,0,4.881253357,0.300231466,1.746237494,0.789491461,5.392468321,0.167866394,2.026589175,0.174659307,2.109732294,0,5.05237931,0.185809132,2.026717348,0.769080268,5.764772197,0.219357161,2.038238002,0.185441632,2.160774907,0,4.904558497,0.202358645,2.10905871,0.771880444,5.535998552,0.148400824,1.441498442,0.082435999,1.510653406,0,5.88856362,0.093331096,1.479399044,0.753312423,6.78628104
6/26/2020,-2.452521734,1.957296017,2.358255331,0.063751494,1.569845048,0.065114995,1.597843425,0,4.861416687,-0.005552211,1.601487054,0.787674485,5.350384672,0.056530234,1.774353958,0.053607243,1.883993828,0,5.041424469,-0.015503139,1.834595248,0.768132369,5.733149858,0.042274052,1.785761002,0.049687131,1.938110367,0,4.898860006,-0.012838008,1.923047096,0.771087516,5.515086331,0.095843208,1.243414559,0.052102578,1.303770267,0,5.948547612,0.003313735,1.305097795,0.751962307,6.810812722
6/29/2020,1.457890754,1.693399652,2.304848756,0.291184079,1.886375975,0.265267792,1.862663825,0,4.885412341,0.295943922,1.816705096,0.785109327,5.371956724,0.16555796,2.233851615,0.176209321,2.299310547,0,5.012131732,0.180232948,2.20187994,0.764987829,5.694582456,0.220303142,2.196508682,0.188898095,2.304036032,0,4.885372945,0.197875277,2.217853809,0.769455189,5.471868409,0.151661486,1.749867271,0.092488689,1.870805367,0,6.013233404,0.0964376,1.801600673,0.749433575,6.960412975
6/30/2020,1.529233364,1.374889641,2.196473609,0.035470503,1.728703255,0.038977027,1.73544291,0,4.877847733,-0.044688808,1.706258991,0.781109188,5.348947348,0.042055159,1.973521007,0.036026923,2.060211267,0,5.002073537,-0.040566842,1.999617042,0.762546712,5.659570264,0.019381979,1.944660312,0.030528822,2.078025115,0,4.872409952,-0.040487751,2.030801751,0.766851133,5.445784732,0.06069348,1.650819785,0.048296755,1.617112823,0,5.960138073,-0.006012171,1.594265941,0.745771181,6.952628778
7/1/2020,0.50095421,1.368354779,2.087922012,0.035137646,1.680196673,0.040870807,1.691559529,0,4.88577861,-0.046647549,1.687877707,0.776692378,5.359449795,0.043484567,1.791893257,0.038533283,1.873906134,0,4.99526648,-0.043566171,1.842451234,0.75670199,5.612221207,0.01913902,1.769723366,0.031848886,1.892536579,0,4.868907962,-0.043128168,1.885822696,0.761724204,5.387767238,0.033426801,1.308644594,0.086003919,1.400673779,0,5.989768853,-0.008177428,1.427273936,0.741424474,7.076862809
7/2/2020,0.453100183,1.43197055,1.987210052,0.100994704,1.465404161,0.098791095,1.505665823,0,4.844808147,0.041272837,1.529682004,0.777640555,5.303216497,0.073178437,1.547073757,0.073512967,1.674743134,0,4.959708179,0.013651348,1.6725722,0.758657463,5.572132639,0.071030001,1.53684657,0.072722618,1.693725312,0,4.829807804,0.019046711,1.716196271,0.763550259,5.352800318,0.072506871,1.13669472,0.070232014,1.216996204,0,5.966458103,0.018697954,1.249517499,0.744646808,6.998501648
7/6/2020,1.575694317,1.32897074,1.878967184,0.104148024,1.275395927,0.101694492,1.335714828,0,4.809776443,0.044847157,1.379992453,0.778157245,5.23486872,0.075393337,1.338926323,0.075847141,1.49746607,0,4.931351381,0.015709896,1.522133231,0.759974329,5.505070492,0.073387525,1.332823629,0.074800387,1.511253699,0,4.802124653,0.021753014,1.559528925,0.764630709,5.305483786,0.113827692,0.892902789,0.068836354,1.040450848,0,5.967504099,0.020058181,1.098706872,0.744221055,6.907437498
7/7/2020,-1.087750882,1.338451204,1.770446038,0.033643308,1.347337158,0.041260421,1.381592983,0,4.85270174,-0.050277443,1.4227954,0.776587993,5.301252678,0.041499157,1.278185812,0.038348369,1.374494232,0,4.958937763,-0.047289737,1.411310744,0.758467208,5.537222141,0.017534727,1.283795362,0.03185574,1.396330721,0,4.83362826,-0.045806739,1.46044771,0.762256868,5.327043871,0.055169365,0.909643943,0.055516964,0.933423508,0,5.834882345,-0.009249016,1.012639228,0.741081592,6.96530891
7/8/2020,0.779702648,1.324545151,1.660368318,0.204286292,1.303696514,0.188812728,1.336806065,0,4.85743082,0.179273053,1.359572315,0.777395463,5.28642775,0.124503936,1.398451358,0.130577901,1.489096985,0,4.968891684,0.103370695,1.499656358,0.75847373,5.528143318,0.154512459,1.311618623,0.137843275,1.421822797,0,4.83943888,0.117344456,1.451335024,0.763489001,5.307714854,0.061692857,1.167438598,0.079520418,1.214551123,0,6.098596579,0.061239502,1.241085569,0.739473686,7.056197191
7/9/2020,-0.565962545,1.302402402,1.543066963,0.080136557,1.16439358,0.080057655,1.212457459,0,4.814334104,0.01394982,1.247613163,0.779200733,5.230888246,0.062274268,1.243644694,0.060756232,1.342136003,0,4.91439071,-0.005275875,1.370134135,0.761582501,5.470259034,0.053091058,1.156748579,0.058339851,1.277535895,0,4.791303867,-0.001017349,1.324160174,0.76620139,5.259035913,0.105261095,1.030320809,0.061514022,1.048301443,0,5.951695977,0.010979673,1.085583271,0.741911626,6.908771021
7/10/2020,1.0411813,1.262929174,1.438320931,0.173496566,1.063648597,0.162727329,1.116683317,0,4.784305446,0.13534385,1.148361458,0.783864796,5.210583794,0.111271453,1.220818473,0.118228164,1.331155708,0,4.869247265,0.077104483,1.349033898,0.767039972,5.461081028,0.131349299,1.07557567,0.121188447,1.202585514,0,4.759048732,0.088089136,1.240373374,0.771599244,5.252556721,0.034721882,1.182983808,0.08667269,1.156302228,0,5.84941324,0.051266467,1.171569223,0.74386962,6.489563825
7/13/2020,-0.940662367,1.385360281,1.381127357,0.05571366,1.032075678,0.057729044,1.080116799,0,4.779951168,-0.01385342,1.11388461,0.782794148,5.228270889,0.047988076,1.127801812,0.042107357,1.215471663,0,4.848474719,-0.025080812,1.244917225,0.767193534,5.461961151,0.031757672,0.99754203,0.040863543,1.102196469,0,4.744366029,-0.021227876,1.149429452,0.771169731,5.258084222,0.028894352,1.046430666,0.096362134,1.00192279,0,5.820793258,-0.049856551,1.071018434,0.731457027,6.325940286
7/14/2020,1.331728519,1.411125641,1.352899956,0.203357845,1.042372551,0.189609241,1.077774069,0,4.807457867,0.171651846,1.089048267,0.783829119,5.263971358,0.127083,1.234304809,0.139170017,1.309880973,0,4.87738394,0.102843782,1.315254732,0.769314296,5.513286541,0.15780183,1.066203775,0.142761024,1.157235393,0,4.771654645,0.115751398,1.165733199,0.772705443,5.309785536,0.131586464,1.318943707,0.140486198,1.22939756,0,5.8687727,0.057113938,1.231574218,0.752138534,6.728768385
7/15/2020,0.904104488,1.429847315,1.358395724,0.031785587,1.086041299,0.035819302,1.108968513,0,4.828163639,-0.044502549,1.117245616,0.779128401,5.302761886,0.029272997,1.169043141,0.025809582,1.215387316,0,4.871306047,-0.046325932,1.234567491,0.763966238,5.482479844,0.009947883,1.030494538,0.022991831,1.081429742,0,4.780708585,-0.044891263,1.104526237,0.76838393,5.293719202,0.063538187,1.162597377,0.09016661,1.088238642,0,5.913357229,-0.025814934,1.104646063,0.750402389,6.502727409
7/16/2020,-0.341191831,1.438242705,1.365384516,0.065494135,1.052009952,0.067610219,1.073993772,0,4.837524248,8.78E-05,1.096980105,0.778405857,5.344543619,0.052067767,1.084655083,0.048932124,1.118624692,0,4.871049235,-0.016233398,1.148521454,0.763720077,5.513880864,0.0399404,0.963458565,0.048833739,0.999848189,0,4.788214449,-0.010424958,1.03341981,0.767941025,5.325630594,0.019130549,1.050105215,0.10000167,0.961198157,0,5.894509625,-0.020620239,1.000983491,0.742988524,6.420178384
7/17/2020,0.28445899,1.37563572,1.359751033,0.160356534,0.941601336,0.150912331,0.976429276,0,4.818875175,0.116817707,0.999276278,0.779914426,5.323322604,0.106674163,1.02555661,0.111086076,1.083133502,0,4.863202267,0.064744134,1.105319742,0.766030091,5.503229119,0.121359647,0.876689063,0.11322923,0.93145986,0,4.778310232,0.075395932,0.960203864,0.770129682,5.329566127,0.060185697,1.139089792,0.124555486,1.029850625,0,5.666688218,0.045429158,1.03207243,0.748109959,6.54289707
7/20/2020,0.837176417,1.366148156,1.363468775,0.112595935,0.827730323,0.108829667,0.873848668,0,4.789471397,0.05776938,0.903547082,0.780720896,5.27331197,0.077281669,0.894645246,0.079740526,0.973897512,0,4.84636411,0.024198291,1.009843382,0.767482906,5.457357066,0.07941509,0.773067703,0.080176615,0.8411342,0,4.755889731,0.031830925,0.877536154,0.771349567,5.294755653,0.081576663,0.901114943,0.11172343,0.868255129,0,5.792983596,0.009832002,0.920506818,0.743376416,6.372207463
7/21/2020,0.167764137,1.353215855,1.36494524,0.069987294,0.826159896,0.071737025,0.861356682,0,4.810470051,0.006143061,0.893934491,0.778186348,5.310195695,0.049950814,0.846911191,0.052018341,0.900735703,0,4.869634408,-0.01214474,0.944746675,0.765161919,5.493291356,0.042214987,0.744580862,0.051118017,0.787094654,0,4.775730108,-0.005825389,0.829104274,0.769096773,5.334945084,0.112543412,0.787482655,0.056693932,0.784467857,0,5.76976851,-0.001620459,0.828429856,0.745895457,6.582764228
7/22/2020,0.573063962,1.329382373,1.365428962,0.123606102,0.731688195,0.118834174,0.773506586,0,4.785734705,0.070383859,0.810334097,0.780280825,5.269377757,0.083909189,0.740948157,0.086984867,0.809391865,0,4.853726215,0.032832698,0.863703717,0.767243059,5.46517972,0.089175751,0.662996758,0.088322843,0.713680652,0,4.761908662,0.041736097,0.759642607,0.771561781,5.311852122,0.1190445,0.600541518,0.083296552,0.679811293,0,5.649408175,0.01431869,0.752831323,0.741327394,6.395073292
7/23/2020,-1.239634529,1.282459699,1.363434692,0.092859874,0.69443992,0.092351648,0.732066292,0,4.778922141,0.032347911,0.771896831,0.777481403,5.241942318,0.064629761,0.691040203,0.067183458,0.746534538,0,4.85066376,0.006432615,0.808414984,0.764231428,5.431680796,0.062212497,0.622765287,0.067691065,0.663447336,0,4.758765618,0.013874511,0.713782699,0.768638919,5.282685446,0.113034104,0.547467703,0.0935185,0.589540396,0,5.651676991,0.005180148,0.685099441,0.744026438,6.398244799
7/24/2020,-0.620963074,1.267938276,1.363935602,0.237876673,0.943038368,0.219478533,0.933292532,0,4.80028254,0.207439688,0.922056767,0.77471848,5.269175554,0.156783518,1.038387034,0.162846016,1.027026046,0,4.864313938,0.127535123,1.034094449,0.761860936,5.457067585,0.191176984,0.999068922,0.169213532,1.005275554,0,4.753046679,0.143587074,0.973839559,0.765017105,5.286399781,0.06395587,0.912325912,0.106710581,0.910006016,0,5.816722918,0.0825558,0.932737774,0.737049877,6.673012786
7/27/2020,0.736791951,1.079781147,1.333377689,0.183211597,0.94333761,0.169740136,0.930149965,0,4.835891716,0.142683849,0.918199897,0.776938378,5.300929207,0.119122901,1.102799823,0.125242559,1.101768391,0,4.898986077,0.083700072,1.098326353,0.763934304,5.49869378,0.142368373,1.013267618,0.128800055,1.025753444,0,4.787397391,0.094529171,0.991171006,0.767172525,5.324426993,0.106862155,1.085019994,0.141589744,1.050668145,0,5.618296409,0.046647041,1.070606556,0.737184187,6.760198231
7/28/2020,-0.649444434,0.976405292,1.289905654,0.072374953,0.878091931,0.076411803,0.87803759,0,4.824833615,0.011322906,0.87579277,0.775336269,5.288915886,0.05010555,1.002865944,0.054604311,1.008112624,0,4.889474738,-0.008448201,1.018320461,0.762840273,5.489044171,0.042578403,0.914888388,0.054644189,0.938339791,0,4.769474207,-0.00294788,0.920038579,0.765765657,5.317980496,0.105287892,0.93145708,0.054693279,0.939392023,0,5.78656111,-0.015180597,0.971230789,0.733725438,6.472831844
7/29/2020,1.235178313,0.886012639,1.235522186,0.186773426,0.862897829,0.174013106,0.864455408,0,4.828701697,0.146631931,0.851151438,0.77991308,5.304547145,0.124370676,1.05046706,0.128475866,1.065191069,0,4.882694705,0.086635,1.057658354,0.767649235,5.526294572,0.146299787,0.914640256,0.133223212,0.949708489,0,4.767413566,0.098839901,0.919158174,0.770596334,5.342849898,0.147147811,1.111066264,0.118694298,1.082532211,0,5.631541813,0.047670257,1.092537186,0.743352049,6.625161545
7/30/2020,-0.375731072,0.979489577,1.189646874,0.025694963,0.940937779,0.035070391,0.933169743,0,4.861351477,-0.040919077,0.922417423,0.779045412,5.367260154,0.020322286,1.013869914,0.024140365,0.998754465,0,4.909697139,-0.042752281,1.001895017,0.764320246,5.565702109,-0.000131276,0.906019963,0.020976214,0.902078748,0,4.791740619,-0.042726206,0.884424327,0.769413087,5.38614304,0.092811028,1.011770725,0.043677914,0.967727872,0,5.805173699,-0.043772014,0.993966859,0.733862998,6.464498348
7/31/2020,0.764119139,1.084103149,1.160493616,0.171089885,0.850777968,0.16183885,0.858182715,0,4.818735315,0.127257768,0.848051715,0.779770944,5.310867852,0.115335503,0.971176031,0.119110573,0.984331801,0,4.850405872,0.071772419,0.981497276,0.764522763,5.478983738,0.133070657,0.830023069,0.124857868,0.852606537,0,4.748058193,0.085714848,0.836295424,0.770070435,5.318826406,0.137294605,1.117206246,0.129789403,1.039684825,0,5.784527312,0.048692447,1.035841314,0.736416873,6.73261061
8/3/2020,0.715536588,1.068891446,1.130767945,0.065994867,0.814102672,0.069468836,0.826008648,0,4.815372151,0.004941989,0.825229426,0.775356608,5.299688812,0.046203113,0.900141976,0.048084009,0.909355411,0,4.831904839,-0.012696252,0.920323175,0.759517286,5.42235497,0.035765344,0.773113173,0.0483667,0.792465038,0,4.740116892,-0.009076985,0.789314114,0.765297783,5.29927879,0.104163576,0.971186542,0.062303062,0.909169619,0,5.777273711,-0.017690106,0.931691848,0.724091764,6.533237245
8/4/2020,0.360545268,1.031024668,1.098548827,0.072075936,0.799841183,0.075819049,0.809273864,0,4.836795393,0.013288452,0.820128234,0.772751343,5.352042669,0.050401954,0.844622042,0.054894855,0.843619379,0,4.859847634,-0.00631594,0.86381192,0.756646067,5.487308744,0.041940203,0.736339951,0.054308556,0.743248085,0,4.761169489,-0.001211098,0.749954258,0.762260052,5.374282445,0.029715264,0.897216791,0.087088611,0.806577814,0,5.538686438,-0.014327002,0.843377467,0.725125079,6.502770823
8/5/2020,0.640915752,1.029912719,1.068601861,0.106407506,0.72636087,0.105983451,0.744057784,0,4.822841368,0.051572765,0.764238299,0.771563538,5.313740606,0.072949491,0.760763044,0.080200819,0.770071298,0,4.838896905,0.020261785,0.801679109,0.756253974,5.446383696,0.073374074,0.668898172,0.079262164,0.685950256,0,4.750191402,0.028240304,0.702253007,0.760321616,5.349014017,0.102778044,0.72986329,0.090301697,0.697646146,0,5.772602238,0.015984319,0.770547233,0.721667973,6.787725141
8/6/2020,0.640715813,0.965134548,1.036869346,0.081581268,0.709320894,0.084906041,0.724110369,0,4.833659822,0.023362969,0.74948527,0.769090035,5.344728965,0.056563979,0.718974116,0.064286226,0.716949,0,4.854901489,0.001658921,0.754605689,0.753928499,5.494299465,0.050899799,0.641096725,0.062530949,0.647601951,0,4.762781636,0.007834152,0.669829768,0.757374034,5.406921055,0.057085979,0.671764213,0.106192911,0.609726728,0,5.773169933,0.003909035,0.684382831,0.728614491,6.618017065
8/7/2020,0.063279429,0.936405516,1.00371607,0.083649261,0.70182672,0.087243788,0.71187783,0,4.849986826,0.025804285,0.742000984,0.766627713,5.383198763,0.057371037,0.686748328,0.066164982,0.671713028,0,4.883207177,0.003826646,0.714312573,0.751317361,5.555464053,0.053357718,0.622944495,0.065275642,0.616486696,0,4.786680468,0.011292905,0.643249993,0.754497369,5.47515874,0.10770422,0.59577257,0.082349142,0.565729677,0,5.739276076,0.01523872,0.620775296,0.72946721,6.858862169
8/10/2020,0.273848273,0.947108287,0.990448784,0.137555051,0.630398384,0.132961374,0.648097157,0,4.825998152,0.085934694,0.678516749,0.768736739,5.35878539,0.09147908,0.59863143,0.100720584,0.605821634,0,4.856236661,0.044255473,0.656327504,0.753671608,5.536948449,0.101994061,0.56460812,0.101773519,0.57125355,0,4.767556091,0.055766417,0.601900705,0.75677635,5.456527877,0.128670305,0.539651482,0.104991596,0.515374471,0,5.64785497,0.02895956,0.570977549,0.733541003,6.831052767
8/11/2020,-0.800104654,0.999330922,0.992741347,0.119915171,0.577125647,0.118008752,0.597447412,0,4.81119577,0.065706345,0.628631982,0.770159046,5.336499732,0.079700141,0.542095129,0.089195842,0.553628314,0,4.840288843,0.031159034,0.608439099,0.755489925,5.517995746,0.08597717,0.521748496,0.089910674,0.533971494,0,4.760728949,0.040759899,0.567314842,0.758116646,5.433203475,0.0713864,0.405038569,0.106433788,0.457197913,0,5.502385971,0.018256068,0.52748266,0.736928901,6.522169197
8/12/2020,1.389945583,1.021778394,1.006317923,0.214598494,0.72469208,0.198948858,0.716500159,0,4.831460796,0.172251283,0.709732484,0.768195094,5.365027131,0.142960739,0.766467833,0.150537964,0.743432286,0,4.890528164,0.102176379,0.757012443,0.753619733,5.566811144,0.171122404,0.744319102,0.154392239,0.740965848,0,4.786172703,0.118410003,0.717161947,0.755434702,5.469970285,0.148751459,0.661239315,0.182637342,0.677344824,0,6.001184743,0.06588925,0.701713495,0.728229358,6.69050785
8/13/2020,-0.204922352,0.912888715,0.999657837,0.008863239,0.900375603,0.023289753,0.877250494,0,4.859173034,-0.055539153,0.863119989,0.772238578,5.401739263,0.00468786,0.803107649,0.01583069,0.728523081,0,4.918362374,-0.052874849,0.741988022,0.756736501,5.582596616,-0.01636485,0.8132667,0.013003774,0.748326386,0,4.820309506,-0.049847414,0.731145251,0.761281873,5.484828832,-0.006820196,0.672440176,0.056841036,0.624556115,0,5.688344278,-0.052813147,0.662689594,0.728341516,6.551875976
8/14/2020,-0.017194661,0.754714343,0.966718956,0.166999901,0.798000031,0.159308629,0.793929862,0,4.797729383,0.118492538,0.784899484,0.772669129,5.32632087,0.110021191,0.747331685,0.121141861,0.702273822,0,4.834200542,0.066964344,0.708908653,0.756717397,5.469331462,0.128613375,0.727703477,0.123819886,0.695381815,0,4.758354295,0.080866983,0.683856517,0.761852749,5.382880259,0.051478035,0.721832882,0.097690595,0.656297568,0,5.786433011,0.041945739,0.672684116,0.7304447,6.69079298
8/17/2020,0.270620935,0.720370188,0.93186683,0.148198022,0.715444046,0.14279865,0.723307238,0,4.762765064,0.097335486,0.719056861,0.773587443,5.275348371,0.097044624,0.682310589,0.107840916,0.664750608,0,4.790640479,0.052141441,0.668907009,0.757512559,5.399863174,0.110827981,0.656595391,0.109864817,0.64534472,0,4.724828601,0.064214995,0.640857454,0.762969495,5.314137701,0.123041513,0.791805218,0.100322983,0.655231336,0,5.814715127,0.032773645,0.64967427,0.728245891,6.498147634
8/18/2020,0.230072889,0.739120363,0.9026764,0.11891415,0.645700002,0.117650405,0.661951141,0,4.732856439,0.065318465,0.66418628,0.775517821,5.247256167,0.07718668,0.613495728,0.088027209,0.609193626,0,4.757478702,0.029803769,0.623048179,0.759778035,5.383541633,0.083811905,0.596335404,0.089458857,0.599211927,0,4.695497693,0.040089114,0.60271132,0.765063424,5.280539959,0.116561071,0.608898889,0.079873651,0.575287856,0,5.713244139,0.024522681,0.596059551,0.742590083,6.524502967
